0,1,0,0
16,0.99794,0.00089436,0.0011611
32,0.99589,0.0017854,0.0023213
48,0.99385,0.0026733,0.0034805
64,0.9918,0.0035578,0.0046388
80,0.98976,0.0044391,0.0057961
96,0.98773,0.0053172,0.0069525
112,0.9857,0.006192,0.008108
128,0.98367,0.0070636,0.0092624
144,0.98165,0.007932,0.010416
160,0.97963,0.0087972,0.011569
176,0.97762,0.0096592,0.01272
192,0.97561,0.010518,0.013871
208,0.97361,0.011374,0.015021
224,0.9716,0.012226,0.016169
240,0.96961,0.013075,0.017317
256,0.96761,0.013922,0.018464
272,0.96563,0.014765,0.01961
288,0.96364,0.015604,0.020755
304,0.96166,0.016441,0.021899
320,0.95968,0.017275,0.023042
336,0.95771,0.018105,0.024184
352,0.95574,0.018933,0.025325
368,0.95378,0.019757,0.026465
384,0.95182,0.020578,0.027605
400,0.94986,0.021396,0.028743
416,0.94791,0.022212,0.02988
432,0.94596,0.023024,0.031017
448,0.94402,0.023833,0.032152
464,0.94207,0.024639,0.033286
480,0.94014,0.025442,0.03442
496,0.93821,0.026241,0.035552
512,0.93628,0.027038,0.036684
528,0.93435,0.027832,0.037815
544,0.93243,0.028623,0.038944
560,0.93052,0.029411,0.040073
576,0.9286,0.030196,0.041201
592,0.92669,0.030978,0.042328
608,0.92479,0.031757,0.043453
624,0.92289,0.032533,0.044578
640,0.92099,0.033306,0.045702
656,0.9191,0.034076,0.046825
672,0.91721,0.034843,0.047947
688,0.91532,0.035608,0.049068
704,0.91344,0.036369,0.050188
720,0.91157,0.037127,0.051307
736,0.90969,0.037883,0.052425
752,0.90782,0.038636,0.053543
768,0.90596,0.039386,0.054659
784,0.90409,0.040132,0.055774
800,0.90224,0.040877,0.056888
816,0.90038,0.041618,0.058002
832,0.89853,0.042356,0.059114
848,0.89668,0.043092,0.060226
864,0.89484,0.043824,0.061336
880,0.893,0.044554,0.062446
896,0.89116,0.045281,0.063554
912,0.88933,0.046005,0.064662
928,0.88751,0.046727,0.065768
944,0.88568,0.047445,0.066874
960,0.88386,0.048161,0.067979
976,0.88204,0.048874,0.069082
992,0.88023,0.049584,0.070185
1008,0.87842,0.050292,0.071287
1024,0.87662,0.050997,0.072388
1040,0.87481,0.051699,0.073488
1056,0.87302,0.052398,0.074587
1072,0.87122,0.053094,0.075685
1088,0.86943,0.053788,0.076781
1104,0.86764,0.054479,0.077878
1120,0.86586,0.055168,0.078973
1136,0.86408,0.055853,0.080067
1152,0.8623,0.056536,0.08116
1168,0.86053,0.057217,0.082252
1184,0.85876,0.057894,0.083343
1200,0.857,0.058569,0.084433
1216,0.85524,0.059241,0.085523
1232,0.85348,0.059911,0.086611
1248,0.85172,0.060578,0.087698
1264,0.84997,0.061242,0.088785
1280,0.84823,0.061904,0.08987
1296,0.84648,0.062563,0.090955
1312,0.84474,0.063219,0.092038
1328,0.84301,0.063873,0.093121
1344,0.84127,0.064525,0.094202
1360,0.83954,0.065173,0.095283
1376,0.83782,0.065819,0.096362
1392,0.8361,0.066463,0.097441
1408,0.83438,0.067104,0.098519
1424,0.83266,0.067742,0.099596
1440,0.83095,0.068378,0.10067
1456,0.82924,0.069011,0.10175
1472,0.82754,0.069641,0.10282
1488,0.82584,0.070269,0.10389
1504,0.82414,0.070895,0.10496
1520,0.82245,0.071518,0.10604
1536,0.82076,0.072139,0.10711
1552,0.81907,0.072757,0.10817
1568,0.81738,0.073372,0.10924
1584,0.8157,0.073985,0.11031
1600,0.81403,0.074596,0.11138
1616,0.81236,0.075204,0.11244
1632,0.81069,0.075809,0.11351
1648,0.80902,0.076412,0.11457
1664,0.80736,0.077013,0.11563
1680,0.8057,0.077611,0.11669
1696,0.80404,0.078207,0.11775
1712,0.80239,0.0788,0.11881
1728,0.80074,0.079391,0.11987
1744,0.79909,0.07998,0.12093
1760,0.79745,0.080566,0.12198
1776,0.79581,0.081149,0.12304
1792,0.79418,0.081731,0.12409
1808,0.79254,0.082309,0.12515
1824,0.79091,0.082886,0.1262
1840,0.78929,0.08346,0.12725
1856,0.78767,0.084031,0.1283
1872,0.78605,0.084601,0.12935
