state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,system_3.5,system_2.0,system_1.8,system_1.5,system_0
0.9077921535258214,0.02286175448171389,0.03422595716691541,0.03175488559489902,0.0008619433717427693,0.0007997121315114405,0.0011972358980963554,0.000447631807311292,3.0151079245029656e-05,1.1273118452511e-05,1.687680049236003e-05,4.2502379844841383e-07,0.9077921535258214,0.02286175448171389,0.032554597726410464,0.035423193065011765,0.0013683012010424103
0.9015398188367468,0.024329031829527194,0.03656423393395836,0.033716579507995136,0.0009867255917208005,0.0009098785421271978,0.0013674613975164685,0.0005140822904057976,3.6902432006558165e-05,1.3873069325342456e-05,2.0849911157508834e-05,5.626575128410422e-07,0.9015398188367468,0.024329031829527194,0.034626458050122336,0.03793169533147483,0.0015729959521288488
0.8955676192981259,0.02571954929044423,0.03880192497485813,0.03556492693340466,0.0011143413411229756,0.0010213789238959175,0.0015409083545113041,0.0005824131381859969,4.42529045511615e-05,1.672615567177017e-05,2.523399730550314e-05,7.246879225071492e-07,0.8955676192981259,0.02571954929044423,0.03658630585730058,0.040342833329369436,0.0017836922247599142
0.8898616616424218,0.02703777014532287,0.04094414270261092,0.03730710835962219,0.0012440566516229352,0.0011335481278655756,0.0017165674557535293,0.0006522473359338618,5.2156597264728126e-05,1.9818039485294007e-05,3.0011078295679118e-05,9.118638005756895e-07,0.8898616616424218,0.02703777014532287,0.03844065648748777,0.042660710158364444,0.001999201566403074
0.8844088342863797,0.02828786340641748,0.042995684001310805,0.03894980667653229,0.0013752192300023251,0.0012458116294837218,0.0018935513925837303,0.0007232456587080681,6.056534158171416e-05,2.3133050699709974e-05,3.516070915576434e-05,1.1246171445964579e-06,0.8844088342863797,0.02828786340641748,0.040195618306016014,0.044889235393894535,0.002218448607292178
0.8791967570574638,0.029473725765353422,0.044961053229384235,0.040499244693487216,0.001507250501513981,0.0013576751986606444,0.0020710821346839004,0.0007951032430552653,6.942985899936193e-05,2.6654619404405258e-05,4.066061316412171e-05,1.363084829681772e-06,0.8791967570574638,0.029473725765353422,0.04185691989214786,0.04703213536406813,0.0024404619209668172
0.874213734572343,0.030599001724828,0.04684448333990406,0.04196121960237368,0.0016396384200227684,0.001468715692984423,0.002248479490598517,0.0008675464730529814,7.870069422407485e-05,3.036563597150843e-05,4.648722011145643e-05,1.6271335854369466e-06,0.874213734572343,0.030599001724828,0.0434299352953581,0.04909296283050258,0.002664365576968227
0.8694487129742493,0.031667102077039086,0.04864995528456925,0.04334113465202599,0.0017719309684980482,0.00157857285275095,0.0024251508241245837,0.0009403301506221603,8.832895782553553e-05,3.424874914588719e-05,5.261612225982477e-05,1.9163868893428215e-06,0.8694487129742493,0.031667102077039086,0.044919707504776946,0.051075106108693834,0.0028893713352407986
0.8648912397614955,0.03268122087625813,0.05038121585230966,0.04464402827569711,0.0019037302814372578,0.0016869419897076478,0.0026005818092165707,0.0010132349230578366,9.826690872394886e-05,3.8286610844992595e-05,5.9022458571498874e-05,2.230252679824672e-06,0.8648912397614955,0.03268122087625813,0.04633097026540476,0.052981797661526234,0.0031147714353153594
0.8605314264625661,0.03364435103894847,0.052041794079389074,0.04587460089105092,0.0020346873279238724,0.0017935674731773632,0.002774328118219032,0.001086064943422784,0.00010846840247344164,4.246207527576141e-05,6.568123650613759e-05,2.567951047143787e-06,0.8605314264625661,0.03364435103894847,0.04766816836422828,0.054816122197608105,0.0033399319366491406
0.8563599139341715,0.034559298692216744,0.05363501635517716,0.047037239572049194,0.002164497100366358,0.0018982369276952914,0.0029460079491100246,0.0011586457418652231,0.00011888922753892999,4.675835897973077e-05,7.256759956138575e-05,2.928541268469381e-06,0.8563599139341715,0.034559298692216744,0.04893547649974449,0.056581024304287186,0.0035642865695800973
0.8523678400777264,0.03542869638003104,0.05516402033629822,0.04813604077395509,0.0022928942596172424,0.00200077606560301,0.003115295307154242,0.0012308222880880485,0.00012948734851521212,5.1159167547276443e-05,7.965704774157924e-05,3.310947722650701e-06,0.8523678400777264,0.03542869638003104,0.050136816839558104,0.05827931564345246,0.003787331059232009
0.8485468097870346,0.036255015226409525,0.0566317677715164,0.04917483127626445,0.002419649192211466,0.002101044086329824,0.0032819139650526103,0.0013024572271400602,0.0001402230724367594,5.564879398175011e-05,8.692561726587749e-05,3.7139843567738823e-06,0.8485468097870346,0.036255015226409525,0.05127587536259427,0.05991368173656901,0.004008617887392687
0.8448888669557296,0.03704057614556362,0.05804105633036693,0.05015718749353389,0.0025445644399603065,0.0021989295814675482,0.003445632033446496,0.0013734292724435844,0.00015105915191465728,6.021219303054002e-05,9.43500250570232e-05,4.136377486015127e-06,0.8448888669557296,0.03704057614556362,0.05235611707500144,0.06148668836381342,0.004227751459892126
0.8413864683873544,0.03778756018066447,0.0593945305200945,0.051086453290642854,0.0026674714661528496,0.0022943468913124306,0.0036062570805899517,0.0014436317415384462,0.00016196083676140604,6.483503522068455e-05,0.00010190778287286185,4.576786795213252e-06,0.8413864683873544,0.03778756018066447,0.05338080018195528,0.06300078760068445,0.004444383649341462
0.8380324594640235,0.03849801804539944,0.06069469176781753,0.05196575642686486,0.002788227726205047,0.002387232864397373,0.0037636317462300508,0.001512971221428797,0.00017289588397956688,6.950374383110203e-05,0.00010957728534397117,5.033824478870546e-06,0.8380324594640235,0.03849801804539944,0.054352989291262234,0.06445832351404758,0.004658209685267354
0.8348200514415025,0.03917387893570989,0.06194390773792177,0.05279802374210502,0.002906714013804647,0.0024775439767487292,0.003917629800312396,0.001581366351683226,0.00018383453445729923,7.420551759253571e-05,0.00011733787565281507,5.50607250923088e-06,0.8348200514415025,0.03917387893570989,0.05527556771885375,0.06586153753823416,0.004868964365699754
0.8317428002493864,0.03981695867298336,0.06314442094842888,0.05358599518867519,0.00302283205647131,0.00256525377224597,0.004068152602126102,0.0016487467145751976,0.00019474946339863338,7.89283415218912e-05,0.00012516989212441607,5.9920980624362564e-06,0.8317428002493864,0.03981695867298336,0.05615124896092116,0.06721257355055499,0.005076418566153883
0.828794586684942,0.04042896723444196,0.06429835674441345,0.054332236802920944,0.0031365023370218174,0.00265035058960182,0.004215125919981632,0.0017150518225733115,0.00020561571038924429,8.36609879626838e-05,0.00013305469858829492,6.490467162835854e-06,0.828794586684942,0.04042896723444196,0.056982587392522766,0.06851348266439508,0.005280376023698187
0.8259695978982019,0.041011515721465885,0.06540773068140364,0.05503915270279809,0.0032476621197338514,0.002732835545171196,0.004358497075531531,0.001780230194411139,0.00021641059403394,8.839300961161878e-05,0.00014097470100987613,6.999756627250641e-06,0.8259695978982019,0.041011515721465885,0.05777198824796929,0.06976622775693517,0.005480670375427677
0.823262310074143,0.04156612281206662,0.06647445536704254,0.05570899619003651,0.0033562636620676676,0.0028127207440888004,0.004498232380447262,0.0018442385117951572,0.00022711361527779248,9.311472605750248e-05,0.00014891335257102606,7.518564405998855e-06,0.823262310074143,0.04156612281206662,0.05852171693412531,0.0709726877474898,0.005677162432175144
0.8206674722252976,0.04209422073962479,0.0675003468050573,0.05634388002875291,0.003462272594658496,0.0028900276951712134,0.004634314836398516,0.0019070408495558597,0.00023770635281950437,9.781720513792706e-05,0.00015685514909879672,8.045518427101588e-06,0.8206674722252976,0.04209422073962479,0.059233907723924124,0.07213466164145582,0.005869737669697684
0.8181800910150312,0.042597160836296916,0.06848713028174884,0.05694578596621809,0.0035656664539573607,0.002964785907639211,0.004766742072184341,0.001968607972720181,0.0002481723534265872,0.00010249224022738701,0.00016478561649442482,8.579284055437125e-06,0.8181800910150312,0.042597160836296916,0.0599105718738573,0.07325387235393319,0.006058303920881377
0.8157954165380125,0.04307621867613006,0.06943644583172837,0.05751657355588444,0.0036664333533938417,0.0030370316500540825,0.004895524494471954,0.002028916694590272,0.0002584970194526692,0.0001071323244039692,0.0001726912915971775,9.118570280612433e-06,0.8157954165380125,0.04307621867613006,0.06055360520593852,0.07433197032620031,0.006242789253718542
0.8135089289901509,0.04353259884987298,0.07034985331646201,0.05805798833768758,0.0037645707802796903,0.003106806853948811,0.005020683630940986,0.0020879492904613494,0.00026866749542527,0.00011173062229736303,0.0001805596977263727,9.662134746736957e-06,0.8135089289901509,0.04353259884987298,0.06116479519163639,0.075370536947403,0.006423140020936782
0.8113163261655519,0.04396743940070355,0.07122883714630679,0.058571669426000575,0.0038600845068829316,0.0031741581464986247,0.005142250646735539,0.002145692962105715,0.00027867255520683156,0.00011628094029584281,0.0001883793159767106,1.020878773473853e-05,0.8113163261655519,0.04396743940070355,0.0617458275724992,0.07637108779304233,0.006599319068202771
0.8092135117228709,0.04438181594757887,0.07207481067410305,0.05905915655139757,0.003952987605192289,0.003239135998239526,0.00526026501701811,0.002202139348596512,0.0002885024909232337,0.00012077769568163442,0.0001961395531942653,1.0757395203862376e-05,0.8092135117228709,0.04438181594757887,0.06229829254963709,0.07733507569112116,0.006771304088791797
0.8071965841678587,0.04477674552063185,0.07288912028600722,0.05952189659853867,0.004043299555874444,0.003301793973330163,0.005374773340121031,0.002257284079448412,0.0002981490045944361,0.0001252158851705655,0.00020383070743073113,1.1306880993959039e-05,0.8071965841678587,0.04477674552063185,0.06282369057186883,0.07826389362612825,0.006939086113512548
0.8052618265029636,0.04515319013096291,0.07367304921308084,0.059961249678981664,0.004131045442812609,0.00336218807118039,0.005485828277321408,0.0023111263664171286,0.0003076051031841561,0.00012959105325121233,0.00021144393155965788,1.1856228284424213e-05,0.8052618265029636,0.04515319013096291,0.06332343775016205,0.07915887749040225,0.007102668125509189
0.8034056964985705,0.04551206009528859,0.0744278210851763,0.06037849477452975,0.004216255225414571,0.0034203761494568346,0.005593487606642764,0.0023636686306297314,0.000316864997603649,0.00013389926064926805,0.00021897119563859895,1.2404480399472547e-05,0.8034056964985705,0.04551206009528859,0.06379887092398659,0.08002130869181906,0.007262063790335291
0.8016248175438675,0.045854217134192646,0.07515460324686107,0.06077483498380619,0.004298963081600306,0.003476417419536384,0.005697813379326243,0.002414916162016429,0.00032592400605341293,0.00013813705318312797,0.00022640524851371056,1.2950741043019684e-05,0.8016248175438675,0.045854217134192646,0.06425125240334258,0.08085241662618732,0.007417296292410006
0.7999159700384858,0.0461804772611617,0.0758545098534812,0.061151402402083964,0.004379206815031732,0.003530372006426773,0.005798871168730259,0.0024648768082848513,0.00033477846196153536,0.00014230143122544089,0.00023373957908686945,1.3494174039974913e-05,0.7999159700384858,0.0461804772611617,0.06468177440851074,0.08165338102221147,0.007568397269630404
0.7982760832889257,0.04649161347816528,0.07652860476396996,0.061509262661965984,0.004457027320737129,0.0035823005660211528,0.005896729402422912,0.002513560690923002,0.0003434256266745175,0.00014638981994153838,0.00024096837759860046,1.403400265434225e-05,0.7982760832889257,0.04649161347816528,0.06509156322798713,0.08242533416639287,0.00771540583852913
0.7967022278764456,0.04678835829224164,0.07717790424564026,0.06184941916028791,0.004532468103816249,0.0036322639533115098,0.005991458769136815,0.0025609799459390815,0.0003518636069724168,0.00015040004043822752,0.00024808649722182476,1.4569508548282948e-05,0.7967022278764456,0.04678835829224164,0.06548168311359942,0.08316936301477708,0.007858367702936082
0.7951916084655244,0.04707140606636922,0.07780337950495632,0.06217281699458287,0.004605574846395537,0.0036803229358637686,0.006083131693072248,0.002607148487247795,0.00036009127741218886,0.00015433028192460085,0.0002550894162106936,1.5100030440282503e-05,0.7951916084655244,0.04707140606636922,0.06585313993044664,0.08388651119802856,0.0079973343396311
0.7937415570242512,0.04734141521682387,0.07840595905713864,0.06248034663058905,0.004676395018440347,0.0037265379474637045,0.006171821868769964,0.002652081790795638,0.0003681082074486691,0.0001581790749595313,0.000261973200804645,1.5624962514838e-05,0.7937415570242512,0.04734141521682387,0.06620688457805275,0.0845777809259086,0.008132362254963667
0.7923495264300724,0.0475990102682375,0.0789865309464199,0.06277284732057793,0.004744977528427797,0.003770968877385186,0.0062576038504382194,0.0026957966976834664,0.0003759145932396265,0.00016194526583772814,0.00026873446904952954,1.6143752630672907e-05,0.7923495264300724,0.0475990102682375,0.06654381619796312,0.08524413479685812,0.008263512306868823
0.791013084436223,0.04784478377667423,0.07954594482781646,0.0630511102907244,0.0048113724102436025,0.003813674891217522,0.006340552690216485,0.0027383112346954655,0.000383511194007913,0.00016562799214708268,0.0002753703556644995,1.6655900369415596e-05,0.791013084436223,0.04784478377667423,0.06686478518194192,0.08588649751803294,0.008390849087127979
0.7897299079759266,0.04807929813021798,0.08008501392041159,0.06331588171431103,0.004875630542992554,0.003854714279622767,0.00642074362039775,0.002779644450780595,0.00039089927280835474,0.00016922665951402732,0.0002818784780547333,1.716095496195739e-05,0.7897299079759266,0.04807929813021798,0.0671705959939338,0.08650575754080934,0.00851444035911222
0.7884977777830738,0.048303087235815126,0.08060451684135331,0.06356786548625187,0.004937803400708831,0.0038941443317824123,0.006498251775118015,0.0028198162681571637,0.00039808054152838733,0.00017274091954034418,0.00028825690354542335,1.7658513125335817e-05,0.7884977777830738,0.048303087235815126,0.06746200981803428,0.08710276861647132,0.008634356546605484
0.787314573309576,0.04851665810042658,0.08110519932903815,0.06380772581322039,0.004997942829221134,0.003932021230640319,0.006573151947460474,0.0028588473468244722,0.0004050571099383131,0.000176170648923904,0.0002945041178912857,1.81482168389648e-05,0.787314573309576,0.04851665810042658,0.06773974704386071,0.08767835127649862,0.008750670269638073
0.7861782679209771,0.04872049231391727,0.08158777586329059,0.0640360896325664,0.005056100847672632,0.003968399967360027,0.006645518378318442,0.002896758961368684,0.00041183143859861027,0.00017951592974689017,0.0003006189950977918,1.8629751085350115e-05,0.7861782679209771,0.04872049231391727,0.06800448959992643,0.08823329424160903,0.008863455923569958
0.7850869243531792,0.04891504744053229,0.08205293118973309,0.06425354887219573,0.005112329472417703,0.00400333427269274,0.006715424573718515,0.002933572889043973,0.0004184062954269572,0.0001827770309078441,0.00030660076857490313,1.910284157706634e-05,0.7850869243531792,0.04891504744053229,0.06825688314488847,0.0887683557634516,0.008972789297948447
0.7840386904143117,0.0491007583252836,0.08250132175498555,0.06446066256265937,0.0051666805612199974,0.004036876563201581,0.00678294314762867,0.002969311308195655,0.00042478471572603203,0.00018595439066814863,0.0003124490036310778,1.956725248872383e-05,0.7840386904143117,0.0491007583252836,0.06849753912586094,0.08928426490261422,0.009078747231929635
0.7830317949168742,0.04927803832108581,0.08293357705881835,0.06465795881184629,0.00521920567586023,0.004069077900510533,0.006848145687567405,0.0030039967061700253,0.0004309699654739432,0.00018904860027909454,0.00031816357130432475,2.0022784209895903e-05,0.7830317949168742,0.04927803832108581,0.06872703671235682,0.08978172274638575,0.009181407303297515
0.7820645438262772,0.049447280442036924,0.08335030092891411,0.06484593665189065,0.005269955961429826,0.004099987961946092,0.006911102640593566,0.0030376517959268593,0.00043696550768198856,0.00019206038865229245,0.00032374462351793053,2.046927113249716e-05,0.7820645438262772,0.049447280442036924,0.06894592461383674,0.09026140356950768,0.009280847548341393
0.781135316612849,0.0496088584478325,0.0837520727234605,0.06502506776718388,0.005318982040739011,0.004129655021118116,0.006971883217494188,0.003070299440635495,0.0004427749716287747,0.00019499060803371206,0.000329192569540869,2.0906579483878637e-05,0.781135316612849,0.0496088584478325,0.069154722788302,0.09072395594095468,0.00937714621006174
0.7802425627952349,0.04976312786392764,0.08413944846640121,0.06519579811171879,0.005366333922407041,0.004158125937146182,0.007030555313202612,0.003101962585594741,0.0004484021247853081,0.0001978402206399262,0.0003345080537266832,2.1334605214920964e-05,0.7802425627952349,0.04976312786392764,0.06935392404886496,0.09117000377960383,0.009470381512368621
0.7793847986639186,0.04991042694171871,0.08451296191980863,0.06535854942338362,0.005412060921329001,0.004185446151380676,0.007087185441673237,0.003132664196871112,0.0004538508472521228,0.0002006102862140822,0.0003396919344995851,2.175327195064207e-05,0.7793847986639186,0.04991042694171871,0.0695439955747643,0.09160014736148187,0.009560631458116545
0.7785606041743358,0.050051077562700226,0.08487312559750654,0.06551372064226156,0.005456211590329049,0.004211659690595732,0.0071418386836145965,0.0031624272060994285,0.00045912510853663124,0.0002033019504586095,0.0003447452645525166,2.216252900927401e-05,0.7785606041743358,0.050051077562700226,0.06972538033285729,0.09201496428112113,0.009647973648985508
0.7777686199997406,0.05018538609026295,0.08522043172376499,0.06566168923947355,0.005498833661915372,0.004236809175745536,0.007194578645640776,0.003191274460935108,0.0004642289465064352,0.00020591643430160187,0.0003496692722187815,2.2562349494386467e-05,0.7777686199997406,0.05018538609026295,0.06989849841521908,0.09241501036940576,0.009732485125371684
0.7770075447346197,0.05031364417253176,0.08555535314060686,0.06580281246262558,0.00553997399914822,0.004260935835477826,0.0072454674295445365,0.0032192286806890184,0.0004691664483621966,0.00020845502395413153,0.00035446534397653366,2.2952728463429e-05,0.7770075447346197,0.05031364417253176,0.07006374829810341,0.09280082057015139,0.009814242224593529
0.7762761322400509,0.050436129499396694,0.08587834416700554,0.06593742850348196,0.005579678554720068,0.004284079523689942,0.00729456561052463,0.003246312416713685,0.0004739417334816317,0.00021091906171635274,0.000359135008043698,2.3333681175009453e-05,0.7762761322400509,0.050436129499396694,0.07022150802717189,0.09317290977753018,0.009893320455850445
0.7755731891229392,0.05055310651666348,0.08618984141301449,0.066065857593079,0.0056179923374269514,0.004306278740494514,0.007341932223316795,0.0032725480171444383,0.0004785589379942121,0.00021330993749111475,0.0003636799190197944,2.3705241416313214e-05,0.7755731891229392,0.05055310651666348,0.0703721363335735,0.09353177363633128,0.009969794390492824
0.7748975723415944,0.05066482710004226,0.08649026455164938,0.06618840302912067,0.005654959385283153,0.004327570656035089,0.007387624755283485,0.003297957595630954,0.0004830222009541051,0.0002156290809648526,0.00036810184353049076,2.4067459911279492e-05,0.7748975723415944,0.05066482710004226,0.07051597368515576,0.09387788930693286,0.010043737566274837
0.7742481869305733,0.050771531191500116,0.0867800170511405,0.0663053521401509,0.005690622744598009,0.00434799113665724,0.0074316991456127605,0.003322563003723893,0.0004873356519866892,0.00021787795441672564,0.00037240264683048287,2.442040280947599e-05,0.7742481869305733,0.050771531191500116,0.07065334327680814,0.09421171619675325,0.010115222404365276
0.7736239838381591,0.050873447400326184,0.08705948686998655,0.06641697719067775,0.00572502445439462,0.004367574772999103,0.007474209789863028,0.003346385806608092,0.000491503400291614,0.00022005804611829248,0.0003765842803204162,2.4764150255039444e-05,0.7736239838381591,0.050873447400326184,0.07078455196367686,0.09453369665984958,0.01018432013798807
0.7730239578702676,0.05097079357109435,0.08732904711706933,0.06652353623113019,0.005758205535605846,0.0043863549096174416,0.00751520954916821,0.003369447261898459,0.0004955295248927539,0.00022217086428741477,0.0003806487699339757,2.5098795034567083e-05,0.7730239578702676,0.05097079357109435,0.07090989114074764,0.09484425666623754,0.010251100751653017
0.772447145734941,0.05106377732055682,0.08758905667892865,0.06662527389625429,0.0057902059845337155,0.0044043636758117465,0.007554749763488176,0.003391768301237192,0.0004994180660325266,0.00022421793156153397,0.00038459820535190263,2.5424441302440024e-05,0.772447145734941,0.05106377732055682,0.07102963757206604,0.09514380644241682,0.01031563293001931
0.7718926241819654,0.0511525965453635,0.08783986081615232,0.06672242215530433,0.0058210647701049814,0.0044216320173505385,0.007592880268353034,0.0034133695144518196,0.0005031730176148877,0.00022620077995697557,0.00038843473000055973,2.5741203381730754e-05,0.7718926241819654,0.0511525965453635,0.07114405417265486,0.09543274108450535,0.010377984015510955
0.7713595082324595,0.05123743990237137,0.08808179173069901,0.06681520101714948,0.00585081983449772,0.004438189728840886,0.007629649414607027,0.0034342711360525135,0.0005067983206078279,0.00022812094628243103,0.00039216053179364857,2.604920463857649e-05,0.7713595082324595,0.05123743990237137,0.07125339074599037,0.09571144114530604,0.010438219973872717
0.770846949493614,0.05131848726319008,0.08831516910584815,0.06690381919320176,0.005879508096752861,0.004454065486515284,0.007665104090709842,0.003454493033864771,0.0005102978573224255,0.00022997996797629772,0.0003957778345768354,2.634857642769012e-05,0.770846949493614,0.05131848726319008,0.07135788467971704,0.095980273196558,0.01049640536692088
0.7703541345540351,0.05139591014449853,0.08854030062035509,0.0669884747208695,0.00590716545901976,0.004469286881239321,0.00769928974719978,0.003474054699609582,0.0005136754464913983,0.0002317793793390521,0.00039928889023625296,2.6639457106515373e-05,0.7703541345540351,0.05139591014449853,0.07145776160210882,0.09623959036755488,0.01055260333180256
0.7698802834554261,0.051469872115565515,0.0887574824382836,0.06706935555005626,0.005933826815117423,0.004483880451569787,0.007732250422965631,0.0034929752412581343,0.0005169348390756785,0.00023352070813332073,0.00040269597143317165,2.6921991115413182e-05,0.7698802834554261,0.051469872115565515,0.07155323600162605,0.09648973286124923,0.01060687556613314
0.7694246482365863,0.05154052918431246,0.0889669996758887,0.06714664009505213,0.005959526061122385,0.0044978717167160785,0.007764028773012033,0.0035112733770017055,0.0005200797147327994,0.00023520547252576363,0.000406001364928477,2.719632812118151e-05,0.7694246482365863,0.05154052918431246,0.0716445118117682,0.09673102844890073,0.010659282318432313
0.7689865115459508,0.05160803016316847,0.08916912684683229,0.06722049775400554,0.005984296107721433,0.0045112852092784985,0.007794666097437724,0.0035289674306899846,0.0005231136788858426,0.00023683517834630465,0.00040920736546200357,2.7462622221159534e-05,0.7689865115459508,0.05160803016316847,0.07173178296328404,0.09696379294427002,0.010709882383326727
0.7685651853191057,0.051672517015886564,0.08936412828692869,0.067291089398016,0.006008168894091856,0.004524144507655321,0.007824202371376918,0.0035460753286026955,0.0005260402603363454,0.00023841131664161959,0.0004123162701531837,2.7721031205142777e-05,0.7685651853191057,0.051672517015886564,0.07181523390567132,0.09718833065830561,0.010758733101030841
0.7681600095179284,0.051734125186414445,0.08955225855954037,0.06735856783175005,0.006031175403094564,0.004536472268026882,0.007852676275682162,0.0035626145974300095,0.0005288629093689446,0.0002399353615011248,0.00041533037339090847,2.7971715872334837e-05,0.7681600095179284,0.051734125186414445,0.07189504009977693,0.09740493483522253,0.010805890360657888
0.7677703509281888,0.05179298391084263,0.08973376284267026,0.06742307822735667,0.006053345677585937,0.004548290255839259,0.007880125228152124,0.0035786023633471256,0.0005315849962996056,0.0002414087681349875,0.0004182519621819122,2.821483940058045e-05,0.7677703509281888,0.05179298391084263,0.07197136848319594,0.09761388807082239,0.010851408606950148
0.7673956020126352,0.0518492165133885,0.08990887729873139,0.06748475853333905,0.006074708837673075,0.00455961937672302,0.007906585415130635,0.0035940553520775026,0.0005342098104231228,0.0002428329711849208,0.00042108331192842113,2.8450566765161025e-05,0.7673956020126352,0.0518492165133885,0.07204437791006206,0.09781546271386202,0.010895340850052206
0.7670351798167471,0.051902940687312944,0.09007782942791091,0.06754373985992977,0.006095293098754264,0.004570479706793611,0.007932091823323568,0.003608989889847496,0.0005367405593191208,0.00024420938324969506,0.0004238266826071853,2.8679064204482613e-05,0.7670351798167471,0.051902940687312944,0.07211421956672338,0.09800992125123448,0.010937738677982244
0.7666885249245083,0.05195426876161149,0.0902408384059892,0.06760014684241593,0.006115125790202163,0.0045808905222901285,0.007956678271698745,0.003623421905143025,0.000539180368479122,0.00024553939360843726,0.00042648431532339584,2.8900498730048573e-05,0.7666885249245083,0.05195426876161149,0.07218103736470606,0.09819751667768795,0.010978652271486191
0.7663551004616946,0.05200330795426811,0.09039811540742013,0.06765409798376286,0.006134233374561474,0.004590870328517771,0.007980377443350487,0.0036373669311859144,0.0005415322812203216,0.0002468243671258595,0.0004290584292143211,2.911503767817899e-05,0.7663551004616946,0.05200330795426811,0.07224496831228062,0.09837849285077062,0.01101813042098607
0.7660343911443066,0.052050160612812285,0.0905498639144292,0.06770570597780012,0.006152641467145914,0.004600436888067166,0.008003220917225422,0.003650840109054195,0.0005437992588545913,0.00024806564332458333,0.0004315512186787988,2.9322848301016906e-05,0.7660343911443066,0.052050160612812285,0.07230614286586728,0.09855308483165462,0.0110562205453591
0.7657259023699211,0.05209492444287353,0.0906962800128401,0.06775507801414858,0.006170374855931221,0.004609607248290369,0.00802523919961942,0.0036638561913767257,0.0005459841810838855,0.00024926453561070294,0.0004339648509099913,2.9524097394445052e-05,0.7657259023699211,0.05209492444287353,0.07236468526243894,0.09872151921245952,0.01109296871230697
