0.0208,0.78624,0.048706,0.081556,0.064016,0.0050532,0.0039663,0.006631,0.002895,0.00041133,0.00017938,0.00030016,1.8608e-05
0.0212,0.78513,0.048904,0.082027,0.064237,0.0051102,0.0040018,0.0067016,0.0029323,0.00041798,0.00018267,0.00030619,1.9084e-05
0.0216,0.78405,0.049097,0.08249,0.064453,0.0051662,0.0040366,0.0067709,0.0029689,0.00042452,0.00018592,0.00031213,1.9554e-05
0.022,0.7831,0.049262,0.082897,0.064636,0.0052158,0.0040667,0.006832,0.0030019,0.00043038,0.00018888,0.00031761,1.9994e-05
0.0224,0.78216,0.049427,0.083305,0.064819,0.0052653,0.0040967,0.0068931,0.0030349,0.00043623,0.00019183,0.00032309,2.0434e-05
0.0228,0.78121,0.049592,0.083713,0.065002,0.0053149,0.0041268,0.0069543,0.0030678,0.00044209,0.00019479,0.00032857,2.0874e-05
0.0232,0.78027,0.049757,0.08412,0.065185,0.0053645,0.0041569,0.0070154,0.0031008,0.00044795,0.00019774,0.00033404,2.1313e-05
0.0236,0.77941,0.049904,0.084492,0.065348,0.0054099,0.004184,0.0070714,0.0031313,0.00045335,0.00020049,0.00033918,2.1729e-05
0.024,0.77862,0.050038,0.084837,0.065495,0.0054522,0.0042089,0.0071234,0.0031599,0.00045841,0.00020309,0.00034407,2.2126e-05
0.0244,0.77784,0.050171,0.085182,0.065641,0.0054944,0.0042339,0.0071754,0.0031886,0.00046346,0.00020569,0.00034895,2.2523e-05
0.0248,0.77705,0.050305,0.085527,0.065788,0.0055367,0.0042588,0.0072274,0.0032172,0.00046852,0.00020828,0.00035383,2.292e-05
0.0252,0.77626,0.050438,0.085872,0.065935,0.005579,0.0042837,0.0072794,0.0032458,0.00047357,0.00021088,0.00035871,2.3317e-05
0.0256,0.77561,0.050545,0.086163,0.066053,0.005615,0.0043044,0.0073236,0.0032706,0.00047793,0.00021315,0.00036304,2.3672e-05
0.026,0.77495,0.050653,0.086455,0.06617,0.0056511,0.0043251,0.0073679,0.0032955,0.00048228,0.00021542,0.00036736,2.4027e-05
0.0264,0.7743,0.050761,0.086746,0.066288,0.0056871,0.0043457,0.0074122,0.0033203,0.00048664,0.00021769,0.00037168,2.4382e-05
0.0268,0.77364,0.050868,0.087038,0.066405,0.0057232,0.0043664,0.0074564,0.0033451,0.00049099,0.00021996,0.00037601,2.4737e-05
0.0272,0.77303,0.050967,0.08731,0.066513,0.0057569,0.0043855,0.0074978,0.0033685,0.00049507,0.00022209,0.0003801,2.5075e-05
0.0276,0.77249,0.051054,0.087557,0.066607,0.0057874,0.0044026,0.0075352,0.0033899,0.00049879,0.00022406,0.0003839,2.5388e-05
0.028,0.77194,0.051141,0.087804,0.066702,0.005818,0.0044197,0.0075727,0.0034113,0.0005025,0.00022603,0.00038769,2.5702e-05
0.0284,0.77139,0.051228,0.088052,0.066797,0.0058485,0.0044368,0.0076102,0.0034327,0.00050622,0.00022799,0.00039149,2.6016e-05
0.0288,0.77084,0.051315,0.088299,0.066892,0.0058791,0.0044539,0.0076477,0.0034541,0.00050994,0.00022996,0.00039528,2.633e-05
0.0292,0.77038,0.051387,0.08851,0.066971,0.0059049,0.0044679,0.0076794,0.0034724,0.00051309,0.00023165,0.00039859,2.6604e-05
0.0296,0.76993,0.051456,0.088715,0.067047,0.00593,0.0044816,0.0077102,0.0034903,0.00051615,0.0002333,0.00040181,2.6871e-05
0.03,0.76949,0.051526,0.088921,0.067123,0.0059551,0.0044952,0.007741,0.0035082,0.00051922,0.00023494,0.00040504,2.7139e-05
0.0304,0.76904,0.051595,0.089126,0.067199,0.0059801,0.0045088,0.0077718,0.0035261,0.00052228,0.00023659,0.00040827,2.7407e-05
0.0308,0.76859,0.051665,0.089332,0.067275,0.0060052,0.0045224,0.0078026,0.003544,0.00052535,0.00023824,0.00041149,2.7675e-05
0.0312,0.76814,0.051734,0.089537,0.067351,0.0060303,0.004536,0.0078334,0.0035619,0.00052841,0.00023988,0.00041472,2.7942e-05
0.0316,0.76778,0.051788,0.089707,0.067411,0.006051,0.004547,0.0078588,0.0035768,0.00053095,0.00024126,0.00041746,2.8171e-05
0.032,0.76742,0.051841,0.089873,0.067468,0.0060711,0.0045576,0.0078835,0.0035915,0.00053342,0.00024261,0.00042014,2.8394e-05
0.0324,0.76707,0.051894,0.090039,0.067526,0.0060912,0.0045682,0.0079083,0.0036061,0.00053589,0.00024396,0.00042282,2.8617e-05
0.0328,0.76671,0.051946,0.090204,0.067584,0.0061114,0.0045788,0.007933,0.0036207,0.00053835,0.0002453,0.0004255,2.8841e-05
0.0332,0.76636,0.051999,0.09037,0.067642,0.0061315,0.0045894,0.0079578,0.0036353,0.00054082,0.00024665,0.00042818,2.9064e-05
0.0336,0.766,0.052052,0.090535,0.0677,0.0061516,0.0046,0.0079825,0.0036499,0.00054329,0.000248,0.00043086,2.9287e-05
0.034,0.76572,0.052092,0.090671,0.067744,0.0061681,0.0046084,0.0080029,0.0036621,0.00054532,0.00024912,0.00043312,2.9478e-05
0.0344,0.76544,0.052132,0.090804,0.067787,0.0061843,0.0046167,0.0080228,0.0036741,0.00054731,0.00025022,0.00043535,2.9664e-05
0.0348,0.76516,0.052171,0.090937,0.06783,0.0062005,0.0046249,0.0080427,0.003686,0.0005493,0.00025132,0.00043757,2.9851e-05
0.0352,0.76488,0.05221,0.09107,0.067873,0.0062166,0.0046332,0.0080626,0.0036979,0.00055129,0.00025242,0.00043979,3.0038e-05
0.0356,0.7646,0.05225,0.091203,0.067917,0.0062328,0.0046414,0.0080825,0.0037099,0.00055327,0.00025353,0.00044201,3.0225e-05
0.036,0.76432,0.052289,0.091335,0.06796,0.006249,0.0046496,0.0081024,0.0037218,0.00055526,0.00025463,0.00044424,3.0412e-05
0.0364,0.7641,0.05232,0.091444,0.067994,0.0062621,0.0046562,0.0081186,0.0037317,0.00055688,0.00025553,0.00044609,3.0567e-05
0.0368,0.76388,0.052349,0.091552,0.068027,0.006275,0.0046626,0.0081346,0.0037414,0.00055847,0.00025642,0.00044791,3.072e-05
0.0372,0.76366,0.052379,0.091659,0.06806,0.0062879,0.0046689,0.0081505,0.003751,0.00056006,0.00025732,0.00044973,3.0873e-05
0.0376,0.76344,0.052409,0.091766,0.068093,0.0063008,0.0046753,0.0081664,0.0037607,0.00056166,0.00025821,0.00045156,3.1026e-05
0.038,0.76321,0.052439,0.091873,0.068126,0.0063137,0.0046817,0.0081824,0.0037704,0.00056325,0.0002591,0.00045338,3.118e-05
0.0384,0.76299,0.052469,0.09198,0.068159,0.0063266,0.0046881,0.0081983,0.0037801,0.00056484,0.00025999,0.00045521,3.1333e-05
0.0388,0.76282,0.052492,0.092066,0.068186,0.0063367,0.004693,0.0082108,0.0037877,0.00056611,0.00026069,0.00045666,3.145e-05
0.0392,0.76264,0.052515,0.092152,0.068212,0.0063466,0.0046977,0.0082232,0.0037953,0.00056736,0.00026139,0.0004581,3.1565e-05
0.0396,0.76247,0.052538,0.092237,0.068238,0.0063565,0.0047025,0.0082355,0.0038028,0.00056861,0.00026209,0.00045954,3.168e-05
0.04,0.76229,0.05256,0.092322,0.068264,0.0063664,0.0047072,0.0082478,0.0038104,0.00056987,0.00026278,0.00046098,3.1796e-05
0.0404,0.76212,0.052583,0.092407,0.06829,0.0063763,0.004712,0.0082602,0.0038179,0.00057112,0.00026348,0.00046242,3.1911e-05
0.0408,0.76195,0.052606,0.092492,0.068316,0.0063862,0.0047168,0.0082725,0.0038255,0.00057237,0.00026418,0.00046386,3.2026e-05
0.0412,0.76177,0.052629,0.092577,0.068342,0.0063961,0.0047215,0.0082848,0.0038331,0.00057362,0.00026487,0.0004653,3.2142e-05
0.0416,0.76161,0.05265,0.092657,0.068366,0.0064055,0.004726,0.0082964,0.0038402,0.0005748,0.00026553,0.00046665,3.2251e-05
0.042,0.76148,0.052666,0.092722,0.068384,0.0064129,0.0047294,0.0083057,0.0038459,0.00057572,0.00026605,0.00046775,3.2341e-05
0.0424,0.76135,0.052682,0.092786,0.068403,0.0064203,0.0047329,0.008315,0.0038516,0.00057664,0.00026657,0.00046885,3.2431e-05
0.0428,0.76122,0.052698,0.09285,0.068421,0.0064277,0.0047363,0.0083243,0.0038574,0.00057756,0.00026709,0.00046995,3.2521e-05
0.0432,0.76109,0.052713,0.092915,0.06844,0.0064351,0.0047398,0.0083336,0.0038631,0.00057849,0.00026761,0.00047105,3.2612e-05
0.0436,0.76096,0.052729,0.092979,0.068458,0.0064425,0.0047432,0.0083429,0.0038688,0.00057941,0.00026814,0.00047215,3.2702e-05
0.044,0.76084,0.052745,0.093043,0.068477,0.00645,0.0047467,0.0083521,0.0038746,0.00058033,0.00026866,0.00047325,3.2792e-05
0.0444,0.76071,0.052761,0.093108,0.068495,0.0064574,0.0047501,0.0083614,0.0038803,0.00058125,0.00026918,0.00047435,3.2882e-05
0.0448,0.7606,0.052774,0.093164,0.068511,0.0064638,0.0047531,0.0083695,0.0038853,0.00058202,0.00026963,0.00047531,3.2965e-05
0.0452,0.7605,0.052784,0.093211,0.068523,0.0064694,0.0047556,0.0083765,0.0038897,0.00058266,0.00027001,0.00047615,3.3041e-05
0.0456,0.76041,0.052795,0.093259,0.068535,0.006475,0.0047582,0.0083836,0.003894,0.0005833,0.0002704,0.00047698,3.3117e-05
0.046,0.76031,0.052805,0.093307,0.068547,0.0064805,0.0047607,0.0083906,0.0038984,0.00058393,0.00027078,0.00047781,3.3193e-05
0.0464,0.76022,0.052816,0.093355,0.06856,0.0064861,0.0047632,0.0083976,0.0039027,0.00058457,0.00027116,0.00047865,3.3269e-05
0.0468,0.76013,0.052826,0.093403,0.068572,0.0064916,0.0047657,0.0084046,0.0039071,0.00058521,0.00027155,0.00047948,3.3345e-05
0.0472,0.76003,0.052836,0.093451,0.068584,0.0064972,0.0047683,0.0084116,0.0039114,0.00058584,0.00027193,0.00048032,3.3421e-05
0.0476,0.75994,0.052847,0.093499,0.068596,0.0065027,0.0047708,0.0084186,0.0039158,0.00058648,0.00027231,0.00048115,3.3497e-05
0.048,0.75986,0.052854,0.093538,0.068606,0.0065072,0.0047727,0.0084242,0.0039193,0.00058699,0.00027262,0.00048183,3.3557e-05
0.0484,0.75979,0.052862,0.093574,0.068615,0.0065113,0.0047745,0.0084294,0.0039225,0.00058748,0.00027291,0.00048246,3.3613e-05
0.0488,0.75972,0.052869,0.09361,0.068623,0.0065154,0.0047763,0.0084347,0.0039258,0.00058796,0.0002732,0.0004831,3.3669e-05
0.0492,0.75965,0.052876,0.093646,0.068632,0.0065195,0.0047781,0.0084399,0.0039291,0.00058844,0.00027348,0.00048373,3.3725e-05
0.0496,0.75958,0.052883,0.093683,0.068641,0.0065236,0.0047799,0.0084452,0.0039324,0.00058892,0.00027377,0.00048437,3.3781e-05
0.05,0.75951,0.05289,0.093719,0.06865,0.0065278,0.0047817,0.0084504,0.0039356,0.00058941,0.00027406,0.000485,3.3837e-05
0.0504,0.75944,0.052897,0.093755,0.068659,0.0065319,0.0047835,0.0084556,0.0039389,0.00058989,0.00027435,0.00048564,3.3893e-05
0.0508,0.75937,0.052905,0.093791,0.068667,0.0065359,0.0047853,0.0084608,0.0039421,0.00059037,0.00027463,0.00048626,3.3947e-05
0.0512,0.75932,0.05291,0.09382,0.068675,0.006539,0.0047866,0.0084648,0.0039446,0.00059082,0.00027487,0.00048677,3.3977e-05
0.0516,0.75926,0.052916,0.093849,0.068682,0.0065421,0.0047878,0.0084687,0.0039471,0.00059127,0.00027511,0.00048728,3.4008e-05
0.052,0.75921,0.052922,0.093878,0.06869,0.0065453,0.0047891,0.0084727,0.0039496,0.00059172,0.00027534,0.00048778,3.4038e-05
0.0524,0.75915,0.052928,0.093907,0.068697,0.0065484,0.0047904,0.0084767,0.0039522,0.00059217,0.00027558,0.00048829,3.4069e-05
0.0528,0.75909,0.052933,0.093937,0.068705,0.0065515,0.0047916,0.0084807,0.0039547,0.00059262,0.00027582,0.0004888,3.41e-05
0.0532,0.75904,0.052939,0.093964,0.068712,0.0065544,0.0047928,0.0084845,0.0039571,0.00059304,0.00027604,0.00048928,3.413e-05
0.0536,0.75899,0.052943,0.093988,0.068717,0.006557,0.0047939,0.0084878,0.0039591,0.00059337,0.00027623,0.00048968,3.4159e-05
0.054,0.75895,0.052948,0.094011,0.068723,0.0065595,0.0047949,0.008491,0.0039611,0.00059371,0.00027641,0.00049009,3.4188e-05
0.0544,0.7589,0.052952,0.094035,0.068729,0.006562,0.0047959,0.0084943,0.0039631,0.00059404,0.0002766,0.00049049,3.4217e-05
0.0548,0.75886,0.052956,0.094058,0.068735,0.0065645,0.0047969,0.0084975,0.0039652,0.00059437,0.00027678,0.0004909,3.4246e-05
0.0552,0.75881,0.052961,0.094082,0.06874,0.006567,0.004798,0.0085007,0.0039672,0.00059471,0.00027696,0.0004913,3.4275e-05
0.0556,0.75877,0.052964,0.094104,0.068746,0.0065694,0.0047989,0.0085038,0.0039691,0.00059499,0.00027713,0.00049167,3.4307e-05
0.056,0.75873,0.052968,0.094123,0.06875,0.0065714,0.0047998,0.0085065,0.0039707,0.00059519,0.00027726,0.00049198,3.4342e-05
0.0564,0.7587,0.052971,0.094142,0.068754,0.0065735,0.0048007,0.0085091,0.0039724,0.00059539,0.0002774,0.0004923,3.4377e-05
0.0568,0.75866,0.052974,0.094161,0.068759,0.0065756,0.0048016,0.0085118,0.003974,0.00059559,0.00027753,0.00049261,3.4413e-05
0.0572,0.75862,0.052977,0.094179,0.068763,0.0065776,0.0048024,0.0085145,0.0039756,0.00059579,0.00027766,0.00049292,3.4448e-05
0.0576,0.75859,0.05298,0.094198,0.068767,0.0065797,0.0048033,0.0085172,0.0039773,0.00059599,0.0002778,0.00049324,3.4483e-05
0.058,0.75856,0.052983,0.094215,0.068771,0.0065815,0.0048041,0.0085196,0.0039788,0.00059617,0.00027792,0.00049352,3.4514e-05
0.0584,0.75853,0.052985,0.094231,0.068775,0.0065832,0.0048048,0.0085218,0.0039801,0.00059633,0.00027802,0.00049377,3.4541e-05
0.0588,0.7585,0.052988,0.094246,0.068778,0.0065848,0.0048054,0.0085239,0.0039814,0.0005965,0.00027813,0.00049403,3.4568e-05
0.0592,0.75847,0.05299,0.094261,0.068781,0.0065865,0.0048061,0.0085261,0.0039827,0.00059667,0.00027824,0.00049428,3.4595e-05
0.0596,0.75844,0.052993,0.094277,0.068785,0.0065881,0.0048068,0.0085282,0.003984,0.00059683,0.00027835,0.00049454,3.4622e-05
0.06,0.75841,0.052995,0.094292,0.068788,0.0065898,0.0048075,0.0085304,0.0039854,0.000597,0.00027845,0.00049479,3.4649e-05
0.0604,0.75838,0.052997,0.094305,0.068791,0.0065912,0.004808,0.0085322,0.0039865,0.0005972,0.00027856,0.00049502,3.4662e-05
0.0608,0.75836,0.052999,0.094318,0.068794,0.0065924,0.0048084,0.0085339,0.0039875,0.00059741,0.00027866,0.00049524,3.4668e-05
0.0612,0.75833,0.053001,0.09433,0.068797,0.0065937,0.0048089,0.0085355,0.0039886,0.00059763,0.00027877,0.00049547,3.4674e-05
0.0616,0.75831,0.053003,0.094343,0.0688,0.0065949,0.0048093,0.0085372,0.0039896,0.00059784,0.00027887,0.00049569,3.468e-05
0.062,0.75829,0.053005,0.094356,0.068802,0.0065962,0.0048098,0.0085388,0.0039906,0.00059806,0.00027897,0.00049591,3.4687e-05
0.0624,0.75826,0.053007,0.094368,0.068805,0.0065975,0.0048102,0.0085405,0.0039917,0.00059827,0.00027908,0.00049613,3.4693e-05
0.0628,0.75824,0.053008,0.094378,0.068807,0.0065985,0.0048106,0.0085419,0.0039926,0.00059843,0.00027916,0.00049631,3.4702e-05
0.0632,0.75822,0.053009,0.094389,0.068809,0.0065995,0.004811,0.0085432,0.0039934,0.00059858,0.00027924,0.00049649,3.4712e-05
0.0636,0.7582,0.053011,0.094399,0.068812,0.0066006,0.0048113,0.0085446,0.0039942,0.00059873,0.00027931,0.00049666,3.4721e-05
0.064,0.75818,0.053012,0.094409,0.068814,0.0066016,0.0048117,0.008546,0.0039951,0.00059888,0.00027939,0.00049684,3.4731e-05
0.0644,0.75816,0.053014,0.094419,0.068816,0.0066026,0.0048121,0.0085473,0.0039959,0.00059903,0.00027947,0.00049701,3.4741e-05
0.0648,0.75814,0.053015,0.094429,0.068818,0.0066036,0.0048124,0.0085487,0.0039968,0.00059917,0.00027955,0.00049719,3.4751e-05
0.0652,0.75813,0.053016,0.094437,0.06882,0.0066045,0.0048128,0.0085498,0.0039974,0.00059923,0.0002796,0.00049731,3.4771e-05
0.0656,0.75811,0.053017,0.094445,0.068821,0.0066054,0.0048131,0.008551,0.0039981,0.00059929,0.00027964,0.00049744,3.4791e-05
0.066,0.7581,0.053018,0.094453,0.068823,0.0066062,0.0048135,0.0085521,0.0039988,0.00059935,0.00027969,0.00049757,3.481e-05
0.0664,0.75808,0.053019,0.094461,0.068824,0.0066071,0.0048138,0.0085533,0.0039995,0.00059941,0.00027974,0.0004977,3.483e-05
0.0668,0.75806,0.05302,0.094469,0.068826,0.006608,0.0048142,0.0085544,0.0040002,0.00059947,0.00027979,0.00049782,3.485e-05
0.0672,0.75805,0.053021,0.094477,0.068827,0.0066088,0.0048145,0.0085555,0.0040008,0.00059952,0.00027984,0.00049795,3.4869e-05
0.0676,0.75804,0.053021,0.094484,0.068829,0.0066095,0.0048148,0.0085565,0.0040014,0.00059957,0.00027988,0.00049805,3.4884e-05
0.068,0.75802,0.053022,0.09449,0.06883,0.0066102,0.0048151,0.0085574,0.0040019,0.00059963,0.00027992,0.00049815,3.4899e-05
0.0684,0.75801,0.053023,0.094497,0.068831,0.0066108,0.0048153,0.0085583,0.0040025,0.00059968,0.00027996,0.00049826,3.4913e-05
0.0688,0.758,0.053024,0.094503,0.068832,0.0066115,0.0048156,0.0085592,0.004003,0.00059973,0.00028,0.00049836,3.4928e-05
0.0692,0.75798,0.053024,0.09451,0.068834,0.0066122,0.0048159,0.0085601,0.0040036,0.00059978,0.00028004,0.00049847,3.4943e-05
0.0696,0.75797,0.053025,0.094516,0.068835,0.0066128,0.0048161,0.008561,0.0040041,0.00059986,0.00028009,0.00049857,3.495e-05
0.07,0.75796,0.053025,0.094521,0.068836,0.0066133,0.0048162,0.0085616,0.0040045,0.00059999,0.00028014,0.00049867,3.4944e-05
0.0704,0.75795,0.053026,0.094527,0.068837,0.0066138,0.0048163,0.0085623,0.0040049,0.00060012,0.00028019,0.00049877,3.4937e-05
0.0708,0.75794,0.053027,0.094532,0.068838,0.0066143,0.0048164,0.0085629,0.0040053,0.00060025,0.00028024,0.00049887,3.493e-05
0.0712,0.75793,0.053027,0.094537,0.068839,0.0066147,0.0048165,0.0085635,0.0040057,0.00060038,0.00028029,0.00049898,3.4923e-05
0.0716,0.75792,0.053028,0.094543,0.06884,0.0066152,0.0048167,0.0085642,0.0040062,0.00060051,0.00028034,0.00049908,3.4917e-05
0.072,0.75791,0.053028,0.094548,0.068841,0.0066157,0.0048168,0.0085648,0.0040066,0.00060064,0.00028039,0.00049918,3.491e-05
0.0724,0.7579,0.053029,0.094552,0.068842,0.0066161,0.0048169,0.0085654,0.0040069,0.00060071,0.00028042,0.00049925,3.4911e-05
0.0728,0.75789,0.053029,0.094556,0.068842,0.0066165,0.004817,0.0085659,0.0040072,0.00060078,0.00028046,0.00049933,3.4911e-05
0.0732,0.75788,0.05303,0.094561,0.068843,0.0066169,0.0048171,0.0085665,0.0040076,0.00060086,0.00028049,0.0004994,3.4912e-05
0.0736,0.75787,0.05303,0.094565,0.068844,0.0066173,0.0048172,0.008567,0.0040079,0.00060093,0.00028052,0.00049948,3.4913e-05
0.074,0.75786,0.05303,0.094569,0.068845,0.0066177,0.0048174,0.0085675,0.0040082,0.000601,0.00028056,0.00049955,3.4914e-05
